Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
03/31/2021 01:00,"10,804.29","1,200.36","3,682.44",600.35,"9,738.15","3,042.50","5,552.82",897.08,"35,517.99"
03/31/2021 02:00,"10,383.16","1,139.01","3,666.46",590.03,"9,161.96","2,866.30","5,249.68",874.24,"33,930.83"
03/31/2021 03:00,"10,123.77","1,106.76","3,665.35",584.83,"8,780.74","2,747.44","5,070.92",860.92,"32,940.75"
03/31/2021 04:00,"9,981.48","1,100.01","3,664.74",584.79,"8,679.75","2,673.30","5,006.73",856.04,"32,546.84"
03/31/2021 05:00,"10,043.70","1,125.60","3,670.97",600.58,"8,870.55","2,654.43","5,064.82",866.85,"32,897.52"
03/31/2021 06:00,"10,384.60","1,176.41","3,683.30",633.82,"9,407.57","2,733.12","5,264.64",903.85,"34,187.30"
03/31/2021 07:00,"11,016.03","1,303.09","3,754.04",694.56,"10,462.59","2,933.64","5,690.73",985.48,"36,840.16"
03/31/2021 08:00,"11,389.51","1,355.86","3,796.71",729.57,"11,182.78","3,041.23","5,974.58","1,037.78","38,508.02"
03/31/2021 09:00,"11,618.24","1,369.50","3,777.89",734.73,"11,435.95","3,062.44","6,029.52","1,045.83","39,074.11"
03/31/2021 10:00,"12,065.46","1,375.70","3,793.83",737.35,"11,728.46","3,197.79","6,002.75","1,057.24","39,958.57"
03/31/2021 11:00,"12,533.30","1,374.60","3,784.82",734.96,"11,915.21","3,371.16","5,967.73","1,037.15","40,718.92"
03/31/2021 12:00,"12,856.42","1,367.24","3,776.78",724.42,"11,903.75","3,582.54","5,944.35","1,025.46","41,180.96"
03/31/2021 13:00,"12,840.89","1,366.72","3,738.30",707.48,"11,744.39","3,748.86","5,883.96","1,005.08","41,035.69"
03/31/2021 14:00,"12,742.77","1,366.19","3,709.73",696.14,"11,498.09","3,896.14","5,875.61",995.46,"40,780.13"
03/31/2021 15:00,"12,395.82","1,343.61","3,685.41",674.03,"11,252.73","3,958.52","5,887.49",987.10,"40,184.69"
03/31/2021 16:00,"12,077.98","1,331.94","3,680.41",667.27,"11,097.41","3,959.86","5,881.54",982.52,"39,678.94"
03/31/2021 17:00,"11,835.46","1,345.46","3,671.29",668.72,"11,082.62","3,936.19","5,978.99",986.83,"39,505.56"
03/31/2021 18:00,"11,558.37","1,354.69","3,673.59",672.49,"11,176.29","3,850.53","6,099.50",993.24,"39,378.71"
03/31/2021 19:00,"11,217.63","1,336.60","3,661.84",676.27,"11,174.25","3,670.68","6,099.57",999.50,"38,836.34"
03/31/2021 20:00,"11,129.49","1,352.76","3,663.80",686.86,"11,242.49","3,516.08","6,089.69","1,002.69","38,683.86"
03/31/2021 21:00,"11,174.24","1,397.61","3,715.94",713.48,"11,612.28","3,512.41","6,248.44","1,036.70","39,411.10"
03/31/2021 22:00,"10,851.36","1,359.66","3,731.13",698.89,"11,268.17","3,368.53","6,048.32","1,027.21","38,353.27"
03/31/2021 23:00,"10,283.13","1,284.72","3,710.35",662.60,"10,583.62","3,148.53","5,641.69",981.06,"36,295.70"
03/31/2021 24:00,"9,705.20","1,199.50","3,684.06",627.47,"9,874.86","2,890.59","5,135.81",929.48,"34,046.97"
04/01/2021 01:00,"9,141.67","1,172.39","3,594.79",607.00,"9,582.38","2,640.15","4,813.24",895.58,"32,447.20"
04/01/2021 02:00,"8,867.41","1,149.39","3,601.38",603.86,"9,349.19","2,478.85","4,600.81",882.86,"31,533.76"
04/01/2021 03:00,"8,714.47","1,145.90","3,589.56",603.03,"9,249.84","2,371.84","4,507.27",883.92,"31,065.84"
04/01/2021 04:00,"8,613.45","1,167.30","3,582.73",612.42,"9,393.11","2,316.79","4,497.19",896.88,"31,079.88"
04/01/2021 05:00,"8,743.61","1,223.75","3,591.92",637.78,"9,724.95","2,296.97","4,624.38",921.69,"31,765.07"
04/01/2021 06:00,"9,248.53","1,318.69","3,618.90",685.73,"10,577.06","2,383.06","4,957.28",976.18,"33,765.43"
04/01/2021 07:00,"10,013.69","1,500.89","3,691.53",763.13,"12,021.26","2,572.21","5,570.40","1,077.54","37,210.65"
04/01/2021 08:00,"10,473.78","1,591.95","3,726.69",801.77,"12,867.53","2,683.86","6,019.62","1,147.71","39,312.91"
04/01/2021 09:00,"10,745.12","1,579.77","3,693.25",786.12,"12,705.64","2,720.92","6,031.74","1,123.14","39,385.70"
04/01/2021 10:00,"10,886.68","1,541.17","3,660.84",760.32,"12,316.88","2,808.59","5,915.84","1,081.74","38,972.06"
04/01/2021 11:00,"10,983.34","1,465.86","3,638.24",734.90,"11,943.20","2,873.91","5,789.80","1,039.12","38,468.37"
04/01/2021 12:00,"11,043.11","1,404.56","3,652.15",708.46,"11,629.75","2,926.46","5,699.68","1,002.86","38,067.02"
04/01/2021 13:00,"10,942.67","1,383.46","3,655.53",689.75,"11,350.60","2,929.93","5,646.53",969.56,"37,568.03"
04/01/2021 14:00,"10,961.11","1,392.97","3,641.24",680.10,"11,165.38","2,912.60","5,616.55",960.50,"37,330.45"
04/01/2021 15:00,"10,965.71","1,366.02","3,642.02",672.33,"11,017.78","2,909.43","5,600.53",953.11,"37,126.92"
04/01/2021 16:00,"11,005.15","1,382.86","3,620.44",672.11,"10,942.11","2,930.49","5,685.82",951.31,"37,190.29"
04/01/2021 17:00,"11,099.72","1,386.85","3,607.54",675.89,"11,039.13","2,937.25","5,818.23",959.54,"37,524.14"
04/01/2021 18:00,"11,041.52","1,400.10","3,608.87",673.53,"11,164.98","2,925.31","5,882.24",964.71,"37,661.26"
04/01/2021 19:00,"10,741.77","1,394.56","3,603.17",670.89,"11,182.36","2,892.01","5,966.42",959.28,"37,410.46"
04/01/2021 20:00,"10,538.07","1,397.92","3,597.79",675.15,"11,181.52","2,909.15","5,959.95",955.95,"37,215.51"
04/01/2021 21:00,"10,698.78","1,451.89","3,675.42",698.98,"11,491.20","3,008.58","6,120.02",994.58,"38,139.46"
04/01/2021 22:00,"10,516.04","1,437.28","3,697.15",688.50,"11,185.21","2,978.35","5,939.77",992.73,"37,435.02"
04/01/2021 23:00,"10,165.18","1,367.88","3,673.22",663.17,"10,580.33","2,873.85","5,595.41",957.02,"35,876.05"
04/01/2021 24:00,"9,719.33","1,293.79","3,655.07",633.48,"9,941.08","2,707.61","5,187.73",910.66,"34,048.77"
04/02/2021 01:00,"9,389.61","1,266.78","3,699.42",612.03,"9,351.08","2,535.07","4,862.47",898.89,"32,615.36"
04/02/2021 02:00,"9,201.25","1,239.31","3,695.99",605.88,"9,113.63","2,431.80","4,644.81",886.34,"31,818.99"
04/02/2021 03:00,"9,097.81","1,238.10","3,697.25",610.65,"9,033.66","2,356.70","4,569.81",886.81,"31,490.78"
04/02/2021 04:00,"9,077.45","1,216.37","3,693.15",620.98,"9,093.57","2,313.29","4,522.64",890.26,"31,427.71"
04/02/2021 05:00,"9,212.73","1,251.08","3,701.34",633.09,"9,386.55","2,301.98","4,602.82",909.51,"31,999.09"
04/02/2021 06:00,"9,545.15","1,374.52","3,694.03",665.02,"10,015.50","2,349.53","4,843.11",946.82,"33,433.68"
